record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR001201,2026-06-14,,Ambala,Maize,1995.2,2393.92,0.2195,2090.0
PR011185,2026-08-01,MANDI-001,Sirsa,Wheat,0.2283,2601.82,2442.0,2275.0
PR005730,2026-09-01,MANDI-035,Hisar,Sugarcane,0.3321,3749.35,3535.15,3500.0
PR001204,2026-01-19,MANDI-014,Patiala,Mustard,5307.44,,5442.04,5650.0
PR002588,2026-02-26,MANDI-035,Ferozepur,Rice,2030.3,,2145.5984923508267,2183.0
PR010160,2026-05-14,,Fatehabad,Rice,2084.1,2571.2,2327.65,2183.0
PR004180,2026-06-04,MANDI-005,,Sugarcane,3182.61,0.3629,0.3406,
PR001811,2026-07-15,MANDI-026,Hisar,Rice,2012.13,2351.09734484331,2181.61,2183.0
PR008862,2026-03-20,,Hisar,Maize,1777.33,2175.98,1977.0,2090.0
PR003570,2026-01-08,MANDI-022,Ludhiana,Wheat,2351.0,2924.29,2637.51,
PR010095,2026-01-07,MANDI-001,Bathinda,Maize,1792.92,2086.77,1939.84,2090.0
PR009455,2026-08-23,MANDI-024,Patiala,Mustard,5220.34,5737.36,5478.85,5650.0
PR006750,2026-03-18,MANDI-033,Ambala,Mustard,4912.11,5569.05,5240.58,0.565
PR003053,2026-02-06,MANDI-020,Hisar,Cotton,6313.2,7761.0,7037.108826286591,6620.0
PR009010,2026-06-28,MANDI-053,Karnal,Wheat,2214.0,2448.0,2331.08,2275.0
PR008476,2026-07-15,MANDI-049,Ludhiana,Wheat,2070.0,2270.03,2169.969913286424,0.2275
PR006869,2026-08-28,MANDI-020,Sirsa,Maize,2016.43,2156.7,2086.5622828778246,0.209
PR002070,2026-08-23,MANDI-038,Ludhiana,Cotton,,7348.99,0.7001,6620.0
PR008365,2026-05-27,MANDI-016,,Wheat,2244.57,0.2609,,0.2275
PR008435,2026-01-09,MANDI-028,Patiala,Wheat,2320.2393789162275,2534.22,0.2427,2275.0
PR002673,2026-06-20,MANDI-014,Kurukshetra,Cotton,6799.9,0.831,7554.96,6620.0
PR002555,2026-07-17,,,Maize,1893.12,0.2339,0.2116,2090.0
PR008147,2026-05-27,MANDI-034,Bathinda,Mustard,5864.86,6216.0,6040.293848586203,5650.0
PR000507,2026-05-24,MANDI-013,,Maize,1911.23,2290.62,2100.92,2090.0
PR005719,2026-03-27,MANDI-025,Ludhiana,Maize,2022.85,2522.34,2272.59,2090.0
PR007832,2026-04-24,MANDI-031,Ludhiana,Wheat,1956.6393757219214,2334.36,0.2145,2275.0
PR003323,2026-03-03,MANDI-019,Moga,Mustard,5272.0,6183.52,5727.58,5650.0
PR004752,2026-08-18,,,Sugarcane,0.3368,4089.69,0.3729,
PR005325,2026-07-20,MANDI-019,Kurukshetra,Rice,0.1923,2371.23,2147.1,2183.0
PR004800,2026-11-05,,Ludhiana,Maize,1921.0,0.2139,2029.98,2090.0
PR005514,2026-03-12,MANDI-043,Ferozepur,Cotton,5832.0,6721.24,0.6277,6620.0
PR004976,2026-02-21,MANDI-033,Moga,Maize,2032.0,2265.86,2149.15,
PR007269,2026-09-06,MANDI-046,Moga,Cotton,6406.0,6975.42,6690.89,
PR011363,2026-09-06,MANDI-031,Moga,Maize,2149.0,0.2594,,0.209
PR010719,2026-05-22,MANDI-054,Jalandhar,Mustard,0.4988,5598.57,0.5293,0.565
PR006439,2026-08-22,MANDI-047,Kurukshetra,Rice,1877.0,0.2254,2065.68,
PR007691,2026-06-24,MANDI-055,Karnal,Rice,1884.11,0.2178,0.2031,
PR008039,2026-03-20,MANDI-042,Ambala,Cotton,,,7036.64,0.662
PR005240,2026-03-12,,Karnal,Cotton,0.6081,7407.52,6744.5,6620.0
PR003943,2026-05-05,MANDI-002,,Maize,,2335.02,2178.5927733156095,0.209
PR006709,2026-06-15,MANDI-008,,Cotton,6917.487542879744,8179.54,7548.51,6620.0
PR006685,2026-08-09,MANDI-004,Kurukshetra,Wheat,2199.0,2436.33,2317.64,
PR008705,2026-10-04,MANDI-015,Kurukshetra,Mustard,0.5462,5873.14,5668.0,5650.0
PR009671,2026-08-26,MANDI-045,Jalandhar,Wheat,2380.0,0.253,2455.1,2275.0
PR000793,2026-01-09,MANDI-001,Hisar,Maize,2070.0,2380.43,2225.34,
PR000666,2026-05-12,MANDI-054,,Mustard,5072.51,5422.0,5247.06,0.565
PR002153,2026-05-13,MANDI-010,Hisar,Rice,1869.7869067930671,2275.42,0.2073,2183.0
PR011790,2026-08-15,MANDI-013,Sirsa,Wheat,1980.67,2250.09,2115.0,
PR002030,2026-08-25,MANDI-018,,Maize,2150.94,2552.528368710927,2352.0,2090.0
PR002983,2026-03-19,MANDI-012,Karnal,Maize,0.2021,2332.6,,2090.0
PR003308,2026-08-23,MANDI-015,Ambala,Mustard,5401.76,5731.668793352864,5566.72,5650.0
PR011526,2026-01-13,MANDI-026,Moga,Wheat,2079.52,2516.115937247271,2297.82,2275.0
PR009313,2026-04-29,MANDI-042,,Wheat,2179.08,2445.6,0.2312,2275.0
PR005135,2026-03-13,MANDI-008,Hisar,Sugarcane,3411.81,3869.01,3640.41,3500.0
PR004777,2026-01-31,MANDI-045,Amritsar,Mustard,4896.466859441541,5204.36,5050.413892702856,5650.0
PR002132,2026-09-02,MANDI-022,Moga,Maize,2142.85,2332.61,2237.733769433642,2090.0
PR001125,2026-02-23,MANDI-036,Hisar,Mustard,5791.040321572948,0.7063,6427.0,0.565
PR005667,2026-08-12,MANDI-006,Kurukshetra,Mustard,5333.0,0.6638,5985.0,5650.0
PR002125,2026-02-16,MANDI-005,Moga,Cotton,6719.827019529109,0.7803,0.7261,6620.0
PR007474,2026-03-22,,Kurukshetra,Maize,1781.33,1929.37,1855.35,
PR001485,2026-04-20,MANDI-051,,Cotton,6205.58,0.6862,6533.885359599934,6620.0
PR008521,2026-01-11,MANDI-037,Ambala,Sugarcane,3467.84,4069.45,3768.64,3500.0
PR000452,2026-06-29,MANDI-055,Ambala,Cotton,6570.0,0.8019,7294.53,6620.0
PR010979,2026-04-09,MANDI-003,,Wheat,2232.08,,0.2291,2275.0
PR003081,2026-03-23,MANDI-042,Fatehabad,Mustard,5738.8,0.6889,6313.88,5650.0
PR009394,2026-04-05,MANDI-009,Amritsar,Sugarcane,3521.32,3702.65,3611.99,3500.0
PR004904,2026-03-08,,Moga,Sugarcane,0.3125,,3466.0,3500.0
PR003548,2026-07-02,MANDI-009,Patiala,Sugarcane,3152.57,3455.26,3303.9168825397246,3500.0
PR008923,2026-03-31,,Bathinda,Wheat,0.2287,,0.2498,0.2275
PR005954,2026-03-13,MANDI-042,Kurukshetra,Rice,0.228,2463.07,2371.72,2183.0
PR001271,2026-05-05,MANDI-028,Amritsar,Rice,1886.94,2066.0,1976.51,2183.0
PR003043,2026-03-22,MANDI-014,,Mustard,0.5471,5756.24,5613.58,5650.0
PR003223,2026-06-11,MANDI-052,Patiala,Sugarcane,3349.0,4086.83,0.3718,0.35
PR002310,2026-02-02,MANDI-002,Kurukshetra,Wheat,2200.59,2496.93,2348.760117288686,
PR011712,2026-05-15,MANDI-051,Amritsar,Mustard,0.5883,6445.15,0.6164,5650.0
PR003713,2026-08-02,MANDI-004,Hisar,Mustard,5607.11,0.6447,6026.96,5650.0
PR000798,2026-04-07,MANDI-030,Bathinda,Sugarcane,0.3609,4369.34,3989.0752752604767,3500.0
PR002311,2026-06-10,MANDI-026,Fatehabad,Mustard,5569.12,0.6551,0.606,5650.0
PR004351,2026-08-20,MANDI-026,Bathinda,Cotton,6813.65,7249.46,7031.55,6620.0
PR008493,2026-07-07,,,Cotton,5750.32,0.6109,5929.5508361014345,6620.0
PR003437,2026-07-20,MANDI-049,Hisar,Mustard,4868.07,5624.0,5246.22,
PR009744,2026-05-18,MANDI-024,Hisar,Cotton,6858.48,0.7982,0.742,6620.0
PR002389,2026-06-29,MANDI-037,Patiala,Rice,2197.0,2382.0,2289.29,2183.0
PR005045,2026-04-07,MANDI-057,Fatehabad,Cotton,,7081.0,6598.99,6620.0
PR010319,2026-07-09,MANDI-041,Bathinda,Rice,2002.39,2179.0,2090.47,0.2183
PR009788,2026-05-27,MANDI-024,Ambala,Maize,1793.85,2124.66,1959.25,0.209
PR010210,2026-07-13,MANDI-041,Patiala,Wheat,2170.58,2301.8,0.2236,2275.0
PR007223,2026-01-19,MANDI-048,,Wheat,2081.0,2261.43,0.2171,2275.0
PR009270,2026-01-19,MANDI-031,Ludhiana,Sugarcane,3206.59,0.3476,3341.49,
PR008198,2026-03-28,MANDI-042,Fatehabad,Sugarcane,3401.57,3696.45,3549.01,3500.0
PR000435,2026-01-01,MANDI-047,Ludhiana,Cotton,5734.0,6167.06,5950.3,0.662
PR009982,2026-08-07,MANDI-025,Kurukshetra,Wheat,1955.46,0.2222,2088.945005987087,0.2275
PR008189,2026-01-31,,Ambala,Maize,2088.12,0.222,2154.058452170897,2090.0
PR003959,2026-07-01,MANDI-004,Amritsar,Rice,0.2053,0.2482,2267.277682406697,2183.0
PR008560,2026-03-01,MANDI-002,Patiala,Sugarcane,3357.69,3540.06,3448.88,
PR007146,2026-07-09,MANDI-034,Sirsa,Wheat,2325.14,0.261,2467.3257101551226,2275.0
PR003871,2026-03-19,MANDI-019,Ambala,Mustard,,6148.0,5607.0,
PR005076,2026-07-27,MANDI-038,Patiala,Rice,1933.0,2193.28,2063.338361229852,2183.0
PR006886,2026-06-15,,Ambala,Rice,2162.25,0.2687,2424.38,
PR007760,2026-03-21,MANDI-049,,Mustard,5736.71,6387.7315270769195,0.6062,5650.0
PR006999,2026-05-27,MANDI-033,Moga,Wheat,1988.75,2474.0,2231.27,
PR010092,2026-08-08,MANDI-034,,Rice,2069.31,2395.86,2233.0,
PR004177,2026-01-14,MANDI-030,Bathinda,Mustard,5513.84,6551.663187709396,6032.75,5650.0
PR011884,2026-06-04,MANDI-039,Bathinda,Sugarcane,3433.29,3813.56,0.3623,0.35
PR008324,2026-05-11,MANDI-052,Ludhiana,Maize,2178.77,2397.0,2288.08,2090.0
PR008742,2026-05-13,MANDI-048,Bathinda,Sugarcane,,3829.995792526834,3646.93,3500.0
PR007615,2026-01-01,MANDI-008,,Mustard,5579.671647451536,0.6616,6097.65,0.565
PR008063,2026-10-05,,Amritsar,Sugarcane,0.3407,3992.0,3699.33,3500.0
PR009005,2026-11-06,MANDI-041,Karnal,Cotton,6798.0,7364.26,7081.13,6620.0
PR002876,2026-01-04,MANDI-005,Patiala,Mustard,5631.19948807676,6985.0,6307.9312294265,0.565
PR008930,2026-01-03,MANDI-042,,Mustard,5697.91,6040.0,5869.2,5650.0
PR009418,2026-02-12,MANDI-012,Amritsar,Cotton,6740.73,7863.3,7302.0,0.662
PR007344,2026-04-13,MANDI-016,Ferozepur,Rice,1975.47,2335.1,2155.29,0.2183
PR008377,2026-08-20,MANDI-019,Sirsa,Rice,1973.0,0.2355,2163.93,
PR001507,2026-08-22,MANDI-038,Jalandhar,Rice,2002.02,2192.0,2096.79,
PR008184,2026-08-03,MANDI-006,,Sugarcane,0.3229,3398.0,3314.0,3500.0
PR010013,2026-05-02,MANDI-031,Hisar,Cotton,6597.25,0.7566,7081.0,6620.0
PR000626,2026-01-05,MANDI-028,Kurukshetra,Rice,2075.6,0.2282,0.2179,2183.0
PR008989,2026-07-27,MANDI-049,Ferozepur,Sugarcane,3270.04,3883.79,3576.912962314387,
PR005455,2026-08-30,MANDI-045,Kurukshetra,Maize,2089.0,2565.25,0.2327,2090.0
PR004565,2026-01-13,MANDI-054,Sirsa,Rice,1993.77,2205.0,2099.51,2183.0
PR006508,2026-06-17,MANDI-026,,Mustard,4939.0,5581.89,5260.44,5650.0
PR006237,2026-09-05,MANDI-017,,Rice,2203.03,2740.33,2472.0,2183.0
PR004874,2026-04-23,MANDI-022,Bathinda,Mustard,5168.9,5851.0,0.551,5650.0
PR006671,2026-05-13,MANDI-041,Kurukshetra,Sugarcane,3289.2,3630.0,3459.52,3500.0
PR011202,2026-05-04,MANDI-040,Karnal,Rice,1922.21,2343.0,2132.79,
PR010522,2026-07-20,,Ludhiana,Rice,2286.0,2449.31,2367.7356029661933,2183.0
PR002363,2026-04-01,MANDI-026,Ferozepur,Mustard,5557.621357002578,6518.0,6037.59,0.565
PR008811,2026-07-19,MANDI-034,Karnal,Rice,1875.31,2330.0,2103.0,0.2183
PR010888,2026-03-14,MANDI-046,Ambala,Mustard,5069.91,6115.0,5592.63,
PR001207,2026-08-30,,Amritsar,Wheat,0.237,2609.8,2489.9,2275.0
PR005987,2026-08-15,MANDI-055,Sirsa,Sugarcane,3168.05,3830.82,3499.44,0.35
PR000350,2026-12-08,MANDI-029,Ferozepur,Mustard,5036.24,0.5723,5379.51,5650.0
PR009645,2026-01-09,MANDI-038,,Rice,1912.0,2038.75,1975.25,2183.0
PR006482,2026-03-25,MANDI-049,Jalandhar,Cotton,6735.651610120605,7718.0,7227.0,6620.0
PR009141,2026-03-14,MANDI-003,Karnal,Wheat,0.2383,2690.24,2536.66,0.2275
PR000762,2026-06-24,MANDI-024,,Sugarcane,3034.97,3606.764288032432,3320.87,3500.0
PR008429,2026-06-26,MANDI-031,Ludhiana,Mustard,5408.0,5989.09,5698.76,0.565
PR002485,2026-03-01,MANDI-020,Ferozepur,Mustard,5893.8,,6238.51,5650.0
PR010325,2026-08-04,MANDI-040,Amritsar,Rice,2077.56,2555.377949786156,2316.0,2183.0
PR000821,2026-07-06,MANDI-012,Ludhiana,Wheat,2136.15,0.2594,2364.89,
PR003354,2026-04-20,MANDI-038,Karnal,Sugarcane,3091.0,3300.83,3196.15,
PR001711,2026-03-29,,Ludhiana,Sugarcane,3385.43,3749.31,3567.370160735434,3500.0
PR003073,2026-03-23,,Kurukshetra,Cotton,5947.0,0.6556,6251.75,6620.0
PR003915,2026-12-02,MANDI-004,Ambala,Mustard,,0.5912,5533.62,0.565
PR011448,2026-08-06,MANDI-042,,Cotton,5716.44,7095.27,6405.85,
PR003564,2026-04-26,MANDI-015,Fatehabad,Maize,,0.2334,0.2115,
PR007360,2026-02-23,MANDI-033,Hisar,Mustard,5614.0,0.6851,6232.37,0.565
PR001064,2026-08-30,MANDI-032,Hisar,Wheat,2127.26,2540.0,2333.5,2275.0
PR008766,2026-07-08,MANDI-040,Sirsa,Rice,2255.903205740839,2442.29,2349.1,2183.0
PR005079,2026-06-23,MANDI-024,Ludhiana,Sugarcane,3577.0,4269.0,3922.96,3500.0
PR000154,2026-04-08,MANDI-001,Ferozepur,Mustard,0.4952,5910.21,5431.35,5650.0
PR005129,2026-01-24,MANDI-041,Ferozepur,Wheat,0.228,2595.92,,2275.0
PR008808,2026-06-27,MANDI-016,Karnal,Wheat,2178.0,2596.86,2387.64,0.2275
PR009200,2026-06-19,MANDI-013,Kurukshetra,Maize,1933.79,2215.83,0.2075,0.209
PR011020,2026-03-11,MANDI-024,Ambala,Maize,1793.0,0.1914,1853.511648520263,
PR002292,2026-08-26,MANDI-056,Jalandhar,Sugarcane,3466.99,0.4255,0.3861,3500.0
PR002632,2026-08-04,MANDI-002,Bathinda,Rice,1883.9,2092.72,1988.31,0.2183
PR010910,2026-08-08,MANDI-005,Kurukshetra,Mustard,5876.26,6808.0,6341.9,5650.0
PR007390,2026-08-17,MANDI-047,Sirsa,Maize,2013.0,2315.64,2164.49,2090.0
PR000398,2026-06-05,MANDI-021,Sirsa,Cotton,,,7050.39,6620.0
PR007115,2026-06-03,MANDI-021,Sirsa,Sugarcane,3545.42,3871.26,3708.0,3500.0
PR010170,2026-03-22,MANDI-001,Ludhiana,Rice,1917.75,2373.14,,2183.0
PR011343,2026-05-25,MANDI-007,,Cotton,0.6138,6657.59,6398.028734083424,6620.0
PR004768,2026-04-18,MANDI-029,Sirsa,Mustard,5728.8,6432.37,6080.59,5650.0
PR010882,2026-03-18,,Hisar,Wheat,2326.0,2626.0,0.2476,2275.0
PR002386,2026-03-11,MANDI-042,Ludhiana,Maize,2145.7,2336.27,,2090.0
PR000737,2026-09-08,,,Sugarcane,3270.77,3485.0,3377.93,3500.0
PR001802,2026-09-01,MANDI-019,Sirsa,Wheat,0.216,2573.59,2366.86,2275.0
PR003407,2026-04-13,MANDI-004,Kurukshetra,Mustard,5885.0,6516.0,6200.46,5650.0
PR008830,2026-02-26,MANDI-002,Kurukshetra,Sugarcane,3244.55,3980.0,3612.49,
PR010740,2026-02-26,,Amritsar,Mustard,5401.0,6463.12,5931.89,5650.0
PR010059,2026-02-04,MANDI-016,Kurukshetra,Sugarcane,3052.86,3591.23,3322.05,3500.0
PR010566,2026-06-30,MANDI-056,Hisar,Mustard,5121.37,5516.87,5319.12,5650.0
PR009239,2026-06-01,MANDI-038,Kurukshetra,Rice,2162.866848374107,2576.4,2369.63,2183.0
PR009981,2026-04-11,MANDI-046,Amritsar,Wheat,2371.0,2528.56,,2275.0
PR011834,2026-04-25,,Ferozepur,Wheat,2068.0,2182.0,2125.0,2275.0
PR000185,2026-04-17,MANDI-027,Ferozepur,Mustard,5296.86,0.6015,5656.0,5650.0
PR010413,2026-01-16,MANDI-017,Amritsar,Maize,1780.0,2022.88,1901.43,2090.0
PR007663,2026-02-01,MANDI-039,,Wheat,2205.2,2582.91,2394.05,2275.0
PR008922,2026-03-25,MANDI-005,,Cotton,5881.02,6465.29531014507,6173.0,6620.0
PR008619,2026-03-16,MANDI-054,Hisar,Maize,2040.7,0.2291,2165.65,0.209
PR011616,2026-08-05,MANDI-044,Sirsa,Maize,1829.81,0.2035,1932.2400218168784,2090.0
PR004619,2026-08-02,MANDI-005,Ludhiana,Maize,2161.03,2658.95,2409.99,
PR003705,2026-02-04,MANDI-038,Ambala,Sugarcane,3639.0,4089.0,3863.62,
PR000443,2026-06-07,MANDI-036,Jalandhar,Rice,2176.7299856714517,2711.0,2444.1,2183.0
PR001103,2026-07-20,MANDI-002,Jalandhar,Maize,1921.1087636392806,2092.42,2007.0,2090.0
PR001441,2026-07-28,MANDI-045,Fatehabad,Rice,2010.48,2465.99,2238.24,2183.0
PR008873,2026-08-22,MANDI-020,Ferozepur,Maize,2169.51,2470.5010724706826,2320.0,
PR006126,2026-03-30,MANDI-047,Kurukshetra,Maize,0.2062,0.2307,2184.28,2090.0
PR007334,2026-08-15,MANDI-007,Hisar,Sugarcane,0.3666,3929.88,3798.0,3500.0
PR005722,2026-02-09,MANDI-043,Moga,Wheat,2380.84,2867.61,2624.0,2275.0
PR001409,2026-06-02,MANDI-011,Ludhiana,Sugarcane,3121.0,3415.38,,3500.0
PR007077,2026-08-05,MANDI-013,Ludhiana,Wheat,1998.93,0.2273,2136.04,2275.0
PR004437,2026-03-21,MANDI-020,Ambala,Maize,1841.6,1971.35,1906.47,2090.0
PR006408,2026-02-15,MANDI-036,Ludhiana,Cotton,0.6612,8039.26,7325.58,6620.0
PR005037,2026-04-11,MANDI-013,Moga,Sugarcane,3217.46,3992.19,3604.82,3500.0
PR007960,2026-06-06,MANDI-056,Karnal,Maize,0.2128,2341.46,2234.68,2090.0
PR010393,2026-04-24,MANDI-033,Ambala,Cotton,6902.91,8482.89,7692.9,6620.0
PR010632,2026-07-24,,Ferozepur,Sugarcane,3188.0799965537653,3932.47,3560.28,0.35
PR010174,2026-03-24,,Amritsar,Sugarcane,3126.090116876892,3705.68,3415.88,3500.0
PR010074,2026-03-01,MANDI-036,Ludhiana,Sugarcane,3541.0,4149.25,3845.15,
PR010444,2026-03-07,MANDI-052,Amritsar,Sugarcane,3126.56,3658.35,3392.45,3500.0
PR009183,2026-01-23,MANDI-047,Ferozepur,Maize,1799.69,0.203,1915.04,2090.0
PR008460,2026-02-27,MANDI-015,Patiala,Sugarcane,3628.15,3970.0,3799.0,3500.0
PR009584,2026-01-27,MANDI-010,Sirsa,Rice,2020.3,2288.65,2154.47,
PR006056,2026-07-03,MANDI-017,Ferozepur,Sugarcane,3651.51,4235.237928491489,0.3943,
PR005151,2026-08-24,MANDI-001,Ludhiana,Sugarcane,3186.36,3610.78,3398.57,3500.0
PR004624,2026-06-28,MANDI-004,Ludhiana,Rice,2242.69,0.2714,2479.0,2183.0
PR003250,2026-02-15,MANDI-028,,Sugarcane,3509.0,4305.82,3907.19,3500.0
PR007710,2026-06-04,,Ambala,Wheat,2050.77,,2167.0,2275.0
PR008327,2026-04-05,MANDI-032,Amritsar,Rice,1899.87,2074.65,1987.26,2183.0
PR010961,2026-06-21,MANDI-026,Ferozepur,Sugarcane,3558.71,0.3925,3742.0,0.35
PR009684,2026-08-20,MANDI-006,Hisar,Mustard,5015.94,6229.04,0.5622,5650.0
PR001381,2026-01-09,MANDI-011,Ferozepur,Rice,2072.810071072061,2196.19,,
PR008499,2026-04-17,MANDI-020,Patiala,Mustard,5050.58,5360.88,5206.0,
PR005865,2026-04-01,MANDI-020,Fatehabad,Wheat,2081.89,2305.07,2193.475713550545,2275.0
PR001105,2026-07-06,MANDI-040,Ferozepur,Wheat,2275.5954054855833,2735.0,2505.12,2275.0
PR007181,2026-07-02,MANDI-016,Bathinda,Wheat,2186.0,2407.45,0.2297,2275.0
PR007450,2026-06-11,MANDI-019,Karnal,Wheat,2194.1,2308.0,2251.14,2275.0
PR005524,2026-05-22,MANDI-015,Hisar,Rice,0.1919,2272.0,2095.3053061912256,2183.0
PR004251,2026-03-09,MANDI-040,,Mustard,5336.46,0.6325,5830.72,5650.0
PR010229,2026-09-04,MANDI-056,Ambala,Rice,2244.0,2601.0615239996937,2422.48,2183.0
PR011864,2026-08-17,MANDI-036,Amritsar,Cotton,,7505.88,6911.76,6620.0
PR011927,2026-01-19,MANDI-049,Ludhiana,Mustard,5540.91,0.6451,5996.0,5650.0
PR005335,2026-06-24,MANDI-026,Moga,Mustard,5562.4177354862295,6811.56,6186.99,5650.0
PR006751,2026-04-25,MANDI-002,Patiala,Maize,1898.64,2192.0,2045.12,
PR006152,2026-02-25,MANDI-012,Ambala,Wheat,2068.37,2278.06,2173.21,2275.0
PR001218,2026-07-30,MANDI-015,Amritsar,Sugarcane,3296.0,4060.51,3678.5,3500.0
PR009946,2026-04-22,MANDI-046,Amritsar,Rice,,2294.9535941358495,0.2159,2183.0
PR004851,2026-06-16,MANDI-011,Jalandhar,Cotton,5783.0,6904.81,0.6344,6620.0
PR011050,2026-04-28,MANDI-046,Ludhiana,Maize,1965.77,2319.05,2142.41,2090.0
PR009971,2026-05-20,MANDI-010,Ferozepur,Mustard,5853.35,6617.0,6235.28,5650.0
PR010957,2026-03-14,MANDI-032,Bathinda,Sugarcane,3425.33,3716.28,3571.0,3500.0
PR002166,2026-08-20,MANDI-031,Bathinda,Cotton,,6441.67,6060.55,6620.0
PR008396,2026-04-29,MANDI-014,Jalandhar,Maize,1941.26,2402.0,2171.69,2090.0
PR002029,2026-02-07,MANDI-010,,Mustard,5326.08,6340.0,5832.81,5650.0
PR007911,2026-07-07,,Sirsa,Wheat,2249.07,2494.0,2371.35,2275.0
PR008937,2026-01-23,,Jalandhar,Wheat,2109.67,2513.51,0.2312,2275.0
PR011454,2026-06-21,MANDI-018,Ferozepur,Sugarcane,3596.64,3799.55,0.3698,
PR006718,2026-03-09,MANDI-040,Ferozepur,Sugarcane,3251.29,3442.47,3347.0,3500.0
PR010260,2026-02-10,MANDI-018,Ferozepur,Wheat,1977.27,2238.0,2107.82,0.2275
PR007922,2026-06-13,MANDI-047,Bathinda,Cotton,6101.3,6737.01,0.6419,6620.0
PR005818,2026-04-16,MANDI-054,Moga,Cotton,5805.53,6315.0,,6620.0
PR010425,2026-05-06,MANDI-038,Ferozepur,Maize,1934.61,2132.65,2033.63,2090.0
PR010901,2026-07-05,MANDI-029,,Cotton,5698.16,6084.0,5890.83,
PR001795,2026-02-14,MANDI-008,Patiala,Maize,1839.81,2161.0,2000.21,2090.0
PR001693,2026-07-16,MANDI-015,Kurukshetra,Mustard,5124.0,6010.0,5566.81,5650.0
PR003472,2026-08-02,MANDI-050,Ferozepur,Mustard,4854.97,0.5456,0.5155,5650.0
PR010489,2026-01-04,MANDI-041,Ambala,Mustard,5721.53,6513.73209937219,6117.63,5650.0
PR011036,2026-03-10,MANDI-008,,Wheat,2194.57,2648.88,2422.0,2275.0
PR003574,2026-08-14,MANDI-031,Ferozepur,Mustard,5879.0,7070.83,6474.67,5650.0
PR010248,2026-07-27,MANDI-041,,Rice,2086.98,2193.52,2140.25,0.2183
PR010934,2026-06-05,MANDI-050,Jalandhar,Sugarcane,3348.0,3753.709936136113,3550.79,3500.0
PR002610,2026-08-10,MANDI-035,Ludhiana,Wheat,0.1991,2279.27,2134.9,
PR009920,2026-04-09,MANDI-005,Jalandhar,Mustard,5436.97,6158.63,5797.79739872182,5650.0
PR010277,2026-03-15,MANDI-043,Kurukshetra,Wheat,,2713.81,2488.965222250645,2275.0
PR006475,2026-05-30,MANDI-009,Sirsa,Cotton,6306.1,7498.0,0.6902,6620.0
PR001343,2026-07-09,MANDI-002,Amritsar,Wheat,2388.11,0.2823,2605.804866757626,2275.0
PR011384,2026-05-12,MANDI-053,,Mustard,5222.99138851222,6268.0,0.5746,5650.0
PR007041,2026-01-02,MANDI-010,Karnal,Wheat,1952.8,2083.0,2017.9558562000839,
PR000645,2026-04-19,MANDI-050,Moga,Rice,2272.74,2674.12,0.2473,2183.0
PR009812,2026-06-16,MANDI-006,Jalandhar,Sugarcane,3521.04,3975.0,3747.98,0.35
PR006742,2026-04-16,MANDI-028,Ambala,Cotton,,7298.050595607022,6889.377680854337,0.662
PR010367,2026-07-29,MANDI-025,Ferozepur,Wheat,1962.11,2410.8,2186.45,0.2275
PR001718,2026-05-01,MANDI-025,Patiala,Maize,2012.98,2316.55,2164.77,2090.0
PR003945,2026-08-03,,Ferozepur,Wheat,1956.48,2203.07,0.208,2275.0
PR009710,2026-09-07,MANDI-037,Amritsar,Mustard,5123.77,6319.55,5721.66,
PR008893,2026-05-30,,Ferozepur,Maize,0.2144,2575.46,2359.93,2090.0
PR004200,2026-05-07,MANDI-016,Ferozepur,Sugarcane,3336.87,4146.0,3741.23,3500.0
PR008939,2026-07-28,MANDI-002,Bathinda,Sugarcane,3196.24,0.3983,3589.47,3500.0
PR004099,2026-08-07,MANDI-054,Ludhiana,Maize,1806.79,1956.78,0.1882,2090.0
PR000694,2026-01-18,MANDI-027,,Wheat,2375.7444035960757,0.2786,0.2581,
PR006533,2026-04-13,MANDI-020,Jalandhar,Cotton,5791.15,6714.46,6252.804223391551,6620.0
PR002253,2026-02-02,MANDI-025,Fatehabad,Rice,1917.84,2342.68,2130.26,2183.0
PR000550,2026-07-10,MANDI-007,Amritsar,Wheat,0.2265,2402.3370179000053,2334.0,2275.0
PR005296,2026-07-29,MANDI-054,Amritsar,Maize,2152.14,2597.17,2375.0,2090.0
PR009298,2026-05-30,MANDI-057,,Rice,2204.91,2407.0,2306.0,2183.0
PR005309,2026-01-06,MANDI-014,Ludhiana,Rice,1956.78,0.2434,2195.170267644535,2183.0
PR000708,2026-06-19,MANDI-029,Ludhiana,Cotton,5628.12,6224.35,5926.24,6620.0
PR001771,2026-06-04,MANDI-031,Hisar,Maize,1821.5186369699986,2041.6440269420661,1931.58,2090.0
PR002535,2026-04-27,MANDI-006,Jalandhar,Wheat,2002.473935831023,2137.54,2070.01,
PR003714,2026-02-02,MANDI-027,Ferozepur,Cotton,0.6525,8053.04,7288.92,
PR011754,2026-01-01,MANDI-014,Ferozepur,Rice,2215.53,2460.0,2337.57,0.2183
PR010350,2026-03-02,MANDI-034,Kurukshetra,Rice,2210.0,2468.0,2339.09,2183.0
PR001033,2026-05-22,MANDI-031,Hisar,Sugarcane,3404.63,3912.12,0.3658,3500.0
PR002601,2026-08-02,MANDI-024,Moga,Cotton,6575.35,7298.72,6937.04,6620.0
