sensor_id,timestamp,humidity_percent,temperature_c,rainfall_mm
SEN039,,66.0,27.277777777777775,23.3
SEN034,,64.0,,1.1
SEN017,,70.0,25.8,32.3
SEN026,,,35.388888888888886,40.64
SEN041,,74.0,38.5,40.386
SEN002,,64.0,17.8,14.4
SEN008,,,15.5,12.5
SEN001,,50.0,32.4,0.98
SEN034,,51.0,,-4.5
SEN027,,,20.72222222222222,33.6
SEN038,,,31.22222222222222,26.6
SEN024,,31.0,39.8,45.4
SEN044,,43.0,,4.5
SEN048,,64.0,,28.3
SEN019,,78.0,18.111111111111107,-28.4
SEN040,,38.0,27.8,28.0
SEN032,,49.0,25.6,
SEN034,,34.0,21.888888888888893,19.0
SEN028,,74.0,34.8,-9.3
SEN047,,,,6.1
UNKNOWN,,71.0,,5.3
SEN004,,93.0,,26.6
SEN044,,85.0,38.0,22.86
SEN019,,44.0,27.6,12.6
SEN012,,,24.111111111111114,-27.2
SEN022,,92.0,22.7,0.14
SEN045,,75.0,27.6,47.8
SEN014,,42.0,39.9,19.304
SEN045,,82.0,33.2,-48.3
SEN014,,56.0,16.0,16.7
SEN044,,93.0,17.5,2.2859999999999996
SEN046,,72.0,16.38888888888889,1.2
UNKNOWN,,46.0,34.8,2.3
SEN029,,33.0,27.9,14.2
SEN001,,80.0,29.27777777777778,48.7
SEN024,,75.0,16.8,27.0
SEN003,,44.0,37.72222222222222,43.0
UNKNOWN,,44.0,17.38888888888889,26.7
SEN029,,88.0,19.2,40.1
SEN040,,66.0,25.38888888888889,-41.9
SEN017,,30.0,16.61111111111111,15.748
SEN029,,58.0,,-8.3
SEN047,,34.0,15.5,37.337999999999994
SEN017,,70.0,35.5,7.9
SEN015,,55.0,23.111111111111107,26.8
SEN005,,74.0,27.7,39.6
SEN023,,73.0,25.777777777777782,49.4
UNKNOWN,,64.0,24.777777777777775,8.4
SEN038,,34.0,26.77777777777778,25.1
SEN036,,80.0,20.7,-26.8
SEN047,,40.0,,
SEN045,,37.0,33.611111111111114,45.9
UNKNOWN,,81.0,22.7,13.2
SEN029,,,29.61111111111111,26.0
SEN012,,53.0,26.5,7.2
UNKNOWN,,50.0,,39.37
SEN021,,87.0,,22.6
UNKNOWN,,36.0,34.111111111111114,-9.1
SEN018,,92.0,33.0,47.7
SEN010,2026-05-30 05:30:00,,37.22222222222222,35.6
SEN008,,60.0,,22.1
SEN050,,46.0,,0.57
SEN030,,82.0,35.5,44.0
SEN024,,82.0,28.1,0.81
SEN031,,73.0,37.4,29.5
SEN047,,30.0,28.0,
SEN034,,86.0,36.0,-1.1
SEN001,,75.0,29.5,42.9
SEN042,,51.0,18.7,34.29
SEN044,,60.0,37.7,5.9
SEN036,,42.0,24.6,42.925999999999995
SEN037,,78.0,21.0,35.1
SEN020,,48.0,,9.143999999999998
SEN028,,66.0,34.388888888888886,-35.4
SEN014,,50.0,,27.9
SEN041,,33.0,23.3,-20.8
SEN022,,93.0,28.4,48.3
SEN006,,61.0,24.1,28.8
SEN014,,35.0,,1.83
SEN043,,,17.27777777777778,34.4
SEN050,,33.0,15.5,31.5
SEN017,,92.0,36.388888888888886,-32.5
SEN036,,63.0,38.77777777777778,1.56
SEN006,,52.0,36.8,25.654
SEN040,,71.0,,47.3
SEN036,,77.0,23.9,28.7
SEN012,,44.0,36.388888888888886,31.496
SEN014,,93.0,17.11111111111111,27.9
SEN025,,41.0,19.499999999999996,2.794
SEN002,,,35.388888888888886,35.5
SEN032,,84.0,38.388888888888886,36.0
SEN010,,39.0,15.1,24.9
SEN012,,74.0,,34.798
SEN025,,71.0,37.0,46.6
SEN042,,70.0,23.000000000000004,14.1
SEN033,,31.0,18.0,-14.1
UNKNOWN,,90.0,,4.4
SEN028,,66.0,29.2,-11.1
SEN037,,89.0,24.6,46.3
SEN013,,94.0,34.4,48.5
SEN018,,49.0,29.7,8.5
SEN014,,37.0,29.88888888888889,30.7
SEN005,,42.0,16.11111111111111,44.7
SEN003,,53.0,18.22222222222222,10.0
SEN050,,50.0,15.38888888888889,50.038
SEN024,,89.0,,48.3
SEN037,,,27.7,8.1
SEN009,,,16.6,31.2
SEN036,,,,41.7
SEN047,,77.0,37.5,0.508
SEN018,,37.0,33.72222222222222,39.624
SEN029,2026-07-20 05:30:00,39.0,24.8,11.2
UNKNOWN,,75.0,30.3,36.57599999999999
SEN001,,,20.222222222222225,5.5
SEN046,,43.0,35.0,35.7
SEN050,,50.0,35.22222222222222,11.8
SEN050,,31.0,,36.321999999999996
SEN004,,48.0,27.2,27.7
SEN002,,44.0,16.9,35.2
SEN009,,91.0,,-27.4
SEN038,2026-04-14 05:30:00,39.0,25.500000000000004,-49.0
SEN045,,69.0,15.38888888888889,45.6
SEN002,,47.0,37.7,34.4
SEN041,,51.0,26.22222222222222,37.0
SEN012,,45.0,30.7,18.796
SEN010,,57.0,29.27777777777778,13.7
SEN011,,40.0,29.3,20.4
SEN027,,71.0,37.72222222222222,-28.1
SEN019,,86.0,28.1,1.778
SEN021,,72.0,33.77777777777778,4.826
SEN044,,55.0,29.7,5.2
SEN013,,33.0,25.1,27.6
SEN007,,49.0,34.1,42.3
SEN010,,52.0,36.1,32.766
SEN035,,82.0,37.8,17.4
SEN007,,44.0,31.22222222222222,43.1
SEN024,,78.0,31.22222222222222,23.7
SEN022,,84.0,36.7,1.93
SEN039,,38.0,20.888888888888886,3.0
SEN014,,86.0,26.7,32.004
SEN011,,71.0,,34.3
SEN038,,83.0,20.0,6.2
SEN043,,41.0,25.0,49.1
SEN038,,75.0,15.6,46.482
SEN045,,66.0,39.5,0.1
SEN038,,72.0,24.88888888888889,9.2
SEN044,,85.0,,22.0
SEN025,,91.0,25.8,-10.4
SEN038,,86.0,28.72222222222222,23.1
SEN010,,85.0,28.111111111111107,35.81399999999999
SEN034,,95.0,16.0,7.112
SEN013,,44.0,34.8,48.2
SEN005,,94.0,,38.0
SEN040,,58.0,24.72222222222222,4.0
SEN040,,88.0,15.38888888888889,20.6
SEN046,,32.0,25.0,1.62
SEN047,2026-03-26 05:30:00,39.0,32.9,48.5
SEN009,,89.0,15.4,21.1
SEN016,,74.0,23.9,33.6
SEN002,,42.0,32.6,23.2
SEN018,,95.0,35.1,45.8
SEN004,,87.0,37.27777777777778,15.1
SEN048,,,15.777777777777779,23.1
SEN002,,82.0,33.8,41.7
SEN013,,37.0,29.0,28.3
SEN050,,51.0,27.22222222222222,47.1
SEN016,,50.0,35.5,0.31
SEN026,,54.0,18.000000000000004,1.778
SEN018,,41.0,17.72222222222222,20.8
SEN046,,71.0,15.5,43.9
SEN020,,93.0,,47.6
SEN032,,56.0,31.0,-22.8
SEN017,,58.0,26.999999999999996,48.6
SEN046,,40.0,26.27777777777778,28.194000000000003
SEN023,,90.0,39.27777777777778,36.0
SEN036,,34.0,34.72222222222222,14.4
SEN038,,39.0,33.5,13.3
SEN003,,89.0,25.8,44.4
SEN020,,86.0,27.8,15.7
SEN040,,52.0,33.7,-25.8
SEN043,,53.0,30.7,48.0
SEN018,,42.0,,-38.1
SEN015,,55.0,24.499999999999996,11.7
SEN045,,93.0,36.7,1.6
SEN003,,66.0,26.3,8.9
SEN006,,41.0,29.72222222222222,44.1
SEN014,,68.0,26.11111111111111,33.7
SEN012,,59.0,24.777777777777775,49.275999999999996
SEN040,,78.0,31.5,34.7
SEN007,,67.0,39.8,48.4
SEN008,,,19.777777777777775,12.191999999999998
SEN018,,87.0,,22.86
SEN004,,95.0,34.1,42.8
SEN015,,94.0,23.72222222222222,28.8
SEN027,,79.0,15.9,35.4
SEN021,,59.0,36.72222222222222,22.1
SEN022,,40.0,33.9,6.604
SEN046,,67.0,,10.16
SEN043,,60.0,25.0,12.953999999999999
SEN004,,,36.72222222222222,26.416
UNKNOWN,,,22.38888888888889,38.2
SEN026,,93.0,30.72222222222222,12.0
SEN018,,48.0,20.38888888888889,49.5
SEN026,,61.0,,-34.3
SEN008,,88.0,24.499999999999996,44.1
SEN034,,35.0,39.5,8.128
UNKNOWN,,53.0,,30.8
SEN013,,31.0,27.1,25.3
SEN014,,67.0,22.7,18.8
SEN015,,35.0,,29.8
SEN032,,37.0,26.0,49.529999999999994
SEN041,,88.0,19.2,27.2
SEN025,,47.0,,47.9
SEN016,,39.0,32.5,6.6
SEN044,,36.0,38.2,12.0
SEN008,,44.0,32.888888888888886,22.7
SEN014,,94.0,37.0,16.0
SEN040,,92.0,15.8,46.6
SEN043,,72.0,26.5,30.7
SEN030,,50.0,30.0,13.6
SEN043,,33.0,25.5,46.0
SEN038,,93.0,30.0,38.1
SEN021,,,18.4,11.6
SEN042,,67.0,,-30.8
SEN031,,73.0,28.0,46.736
SEN011,,43.0,29.2,45.211999999999996
SEN042,,76.0,25.8,29.8
SEN048,,32.0,33.0,37.7
SEN004,,84.0,37.72222222222222,3.6
SEN030,,,,3.556
SEN026,,62.0,35.9,39.1
SEN017,,65.0,21.888888888888893,36.9
SEN048,,51.0,19.111111111111114,19.812
SEN010,,56.0,33.27777777777778,31.8
SEN039,,84.0,19.777777777777775,45.72
SEN050,,60.0,29.6,39.9
SEN016,,43.0,38.1,1.41
SEN034,,58.0,37.5,15.5
SEN026,,93.0,34.4,27.7
UNKNOWN,,70.0,25.11111111111111,15.493999999999998
SEN021,,43.0,,40.8
SEN001,,61.0,38.22222222222222,24.7
SEN006,,77.0,33.5,34.7
SEN040,,67.0,38.0,-8.4
SEN003,,38.0,20.0,37.5
SEN042,,49.0,,17.9
SEN035,,40.0,15.5,4.0
SEN008,,47.0,,0.13
SEN023,,59.0,23.88888888888889,17.272000000000002
SEN040,,40.0,30.9,1.4
SEN030,,39.0,,46.2
SEN025,,65.0,31.9,22.7
SEN007,,91.0,16.2,41.5
SEN016,,76.0,36.27777777777778,38.4
SEN029,,84.0,29.22222222222222,28.701999999999995
SEN016,,69.0,32.77777777777778,37.592
SEN001,,,38.6,41.9
SEN016,,52.0,15.38888888888889,36.9
SEN050,,56.0,17.77777777777778,0.07
SEN038,,36.0,24.72222222222222,35.5
SEN043,,,37.7,1.92
SEN028,,76.0,33.9,0.2
SEN036,,69.0,31.11111111111111,11.9
SEN030,,83.0,35.8,1.6
SEN020,,79.0,16.0,14.5
SEN006,,50.0,35.8,1.27
SEN016,,58.0,27.3,12.6
SEN029,,41.0,30.11111111111111,11.5
SEN017,,94.0,20.6,-38.2
SEN014,,77.0,15.5,34.6
SEN043,,,31.4,49.9
SEN050,,32.0,31.5,0.3
SEN044,,69.0,20.72222222222222,1.34
SEN047,,,37.611111111111114,10.0
SEN034,,42.0,16.38888888888889,42.3
SEN022,,49.0,27.6,1.32
SEN029,,31.0,16.27777777777778,-13.1
SEN015,,53.0,36.5,21.8
SEN012,,67.0,28.388888888888886,30.4
SEN013,,67.0,34.6,14.3
SEN019,,53.0,29.0,-41.0
SEN033,,65.0,26.999999999999996,19.9
SEN033,,81.0,29.77777777777778,-30.5
SEN026,,,38.6,-2.4
SEN015,,69.0,29.77777777777778,37.9
SEN006,,85.0,16.1,9.2
SEN043,,,17.0,14.9
SEN011,,72.0,36.7,43.3
SEN038,,67.0,,16.3
SEN007,,84.0,15.9,25.9
SEN042,,62.0,24.0,-19.0
SEN038,,36.0,24.2,49.0
SEN036,,69.0,17.1,22.3
UNKNOWN,,32.0,,32.004
SEN021,,40.0,24.3,17.525999999999996
SEN001,,35.0,33.7,1.34
SEN022,,91.0,,44.196
SEN014,,81.0,23.000000000000004,
SEN002,,,32.0,1.03
SEN050,,48.0,31.9,22.098
SEN014,,,,41.7
SEN004,,79.0,34.1,25.8
SEN014,,87.0,31.7,3.8
SEN042,,79.0,,-26.9
UNKNOWN,,32.0,16.3,28.0
SEN024,,84.0,38.4,19.7
SEN030,,33.0,39.8,19.5
SEN027,,94.0,22.1,48.4
SEN038,,62.0,19.2,24.13
SEN030,,37.0,26.8,-29.9
SEN001,,,17.77777777777778,-31.6
SEN005,,62.0,35.888888888888886,0.14
SEN042,,,29.8,3.5
UNKNOWN,,68.0,,27.7
SEN004,,70.0,,43.687999999999995
SEN045,,30.0,30.9,47.4
SEN013,,75.0,30.72222222222222,48.513999999999996
SEN010,,86.0,18.22222222222222,14.5
SEN011,,86.0,29.22222222222222,32.1
UNKNOWN,,59.0,27.6,37.2
SEN021,,83.0,20.6,44.704
SEN049,,74.0,15.5,1.34
SEN011,,92.0,21.888888888888893,-0.9
SEN001,,91.0,32.611111111111114,11.6
SEN040,,85.0,17.4,16.7
SEN009,,,24.777777777777775,47.498
SEN004,,,39.0,8.5
SEN011,,37.0,36.4,14.224
SEN047,,,29.8,-0.2
SEN002,,53.0,23.5,15.239999999999998
SEN002,,46.0,,13.1
SEN028,,60.0,28.111111111111107,48.4
SEN044,,57.0,16.61111111111111,42.3
SEN026,,35.0,37.5,30.4
SEN025,,,,29.1
SEN028,,77.0,33.6,27.6
SEN024,,51.0,32.7,31.75
SEN042,,53.0,19.3,30.479999999999997
SEN031,,46.0,36.2,25.3
SEN002,,39.0,38.611111111111114,9.4
SEN022,,93.0,26.1,40.894
SEN031,,76.0,18.3,45.8
SEN025,,52.0,28.6,31.8
SEN015,,31.0,30.72222222222222,-15.4
SEN029,,88.0,29.0,27.686
SEN017,,41.0,21.9,35.3
SEN003,,62.0,,-18.7
UNKNOWN,,,,28.955999999999996
SEN027,,34.0,,32.1
SEN032,,80.0,,22.7
SEN021,,47.0,15.9,12.0
SEN019,,72.0,34.72222222222222,-21.7
SEN034,,67.0,22.7,27.8
SEN035,,,27.9,24.383999999999997
SEN018,,42.0,20.72222222222222,21.2
SEN026,,86.0,27.6,41.0
SEN015,,63.0,,5.8
SEN022,2026-04-07 05:30:00,74.0,15.9,28.4
SEN050,,40.0,16.2,18.034
SEN046,,40.0,23.4,36.83
SEN014,,91.0,26.5,49.8
UNKNOWN,2026-06-23 05:30:00,45.0,30.27777777777778,6.9
SEN044,,47.0,24.5,35.5
SEN039,2026-06-21 05:30:00,59.0,24.7,
SEN012,,35.0,25.6,15.7
SEN021,,94.0,19.27777777777778,11.2
SEN043,,91.0,18.5,22.0
SEN028,,91.0,,18.1
SEN050,,38.0,23.2,1.15
SEN022,2026-07-31 05:30:00,60.0,24.9,0.57
SEN011,,71.0,24.88888888888889,45.9
SEN035,,,17.11111111111111,33.019999999999996
SEN036,,62.0,26.3,4.3180000000000005
SEN029,,38.0,36.72222222222222,12.9
SEN015,,64.0,24.5,34.6
SEN023,,42.0,18.77777777777778,34.6
SEN036,,37.0,38.6,8.9
SEN013,,72.0,24.8,33.3
SEN029,,83.0,25.222222222222225,
SEN035,,36.0,18.5,44.3
SEN038,,39.0,37.5,3.5
SEN015,,63.0,15.222222222222221,25.5
SEN034,,74.0,38.3,23.7
SEN049,,76.0,29.9,9.8
SEN010,,64.0,,30.3
SEN045,,53.0,,
SEN023,,69.0,23.61111111111111,43.4
SEN010,,93.0,35.9,32.257999999999996
SEN018,,51.0,20.72222222222222,10.0
SEN009,,,,16.2
SEN037,,,,5.2
SEN038,,58.0,37.6,15.748
SEN022,,77.0,23.0,41.6
SEN017,,75.0,35.22222222222222,29.209999999999997
SEN018,,81.0,16.4,0.7
SEN003,,51.0,25.888888888888886,37.2
SEN023,,51.0,23.9,25.0
SEN036,,94.0,29.22222222222222,40.0
SEN030,,73.0,24.777777777777775,2.4
SEN043,,75.0,28.0,37.1
SEN027,,54.0,32.27777777777778,24.3
SEN017,,83.0,19.0,24.7
SEN026,,47.0,39.9,-9.4
SEN046,,54.0,22.722222222222225,29.717999999999996
SEN006,,41.0,22.38888888888889,30.6
SEN033,,92.0,17.2,16.8
SEN004,,61.0,22.5,-21.1
SEN036,,52.0,15.11111111111111,23.9
SEN018,,60.0,,-9.7
SEN008,,51.0,38.888888888888886,1.04
SEN019,,90.0,15.6,15.6
UNKNOWN,,75.0,19.27777777777778,15.5
SEN004,,75.0,21.3,-3.5
SEN003,,94.0,,1.9
SEN024,,,31.4,12.191999999999998
SEN030,,41.0,22.722222222222225,19.558
SEN047,,74.0,,18.287999999999997
SEN015,,46.0,29.0,41.401999999999994
SEN038,,95.0,39.111111111111114,1.7
SEN018,,36.0,26.4,19.6
SEN016,,44.0,34.3,17.272000000000002
SEN007,,56.0,24.88888888888889,45.974
SEN029,,87.0,31.6,-28.1
SEN002,,50.0,34.611111111111114,
SEN002,,64.0,28.77777777777778,48.5
SEN013,,82.0,,5.2
SEN012,,68.0,,-37.6
SEN020,,53.0,,1.06
SEN002,,63.0,35.77777777777778,6.604
SEN007,,76.0,26.2,4.2
SEN047,,87.0,38.7,15.3
SEN019,,94.0,38.888888888888886,1.07
SEN023,,44.0,38.5,4.826
SEN050,,55.0,16.4,
SEN037,,32.0,15.777777777777779,24.4
SEN040,,66.0,22.61111111111111,20.2
SEN042,,59.0,32.0,5.6
SEN006,,53.0,19.2,15.239999999999998
UNKNOWN,,62.0,20.8,22.0
SEN048,,,30.11111111111111,33.0
SEN040,,51.0,17.27777777777778,39.878
SEN045,,47.0,25.777777777777782,46.5
SEN001,,80.0,,-24.5
SEN050,,77.0,37.3,14.9
SEN033,,94.0,15.2,47.2
SEN028,,81.0,25.9,28.1
SEN049,,38.0,20.2,-26.4
SEN024,,39.0,29.61111111111111,47.6
SEN035,2026-07-03 05:30:00,56.0,15.222222222222221,34.4
SEN029,,89.0,32.22222222222222,49.2
SEN046,,37.0,32.5,31.6
SEN041,,54.0,23.4,43.6
SEN042,,,,30.2
SEN013,,84.0,,0.254
SEN019,,37.0,,49.2
UNKNOWN,,63.0,,-35.6
SEN022,,47.0,39.77777777777778,21.843999999999998
SEN022,,53.0,34.7,1.01
UNKNOWN,,70.0,18.61111111111111,45.8
SEN042,,45.0,36.0,14.1
SEN024,,74.0,36.4,
SEN044,,94.0,18.77777777777778,45.5
SEN025,,,33.888888888888886,20.1
SEN006,,79.0,23.000000000000004,35.5
SEN003,,31.0,24.8,
SEN031,2026-08-27 05:30:00,,,49.1
SEN003,,73.0,39.72222222222222,6.0
SEN020,,50.0,18.3,-42.3
SEN026,,79.0,33.111111111111114,47.751999999999995
SEN027,,68.0,17.38888888888889,27.6
SEN033,,,34.8,25.5
SEN001,,44.0,22.1,1.83
SEN040,,,34.6,5.842
SEN013,,55.0,20.38888888888889,17.0
UNKNOWN,,78.0,36.388888888888886,10.4
SEN001,,94.0,36.77777777777778,7.5
SEN043,,56.0,17.88888888888889,25.7
SEN009,,56.0,30.5,1.11
SEN035,,75.0,20.8,20.4
SEN014,,91.0,31.5,27.432
UNKNOWN,,49.0,34.5,18.7
SEN019,,81.0,18.7,0.51
SEN035,,90.0,26.9,5.1
SEN044,,70.0,18.77777777777778,3.8099999999999996
SEN025,,74.0,33.4,18.8
SEN014,,76.0,,45.3
SEN042,,53.0,17.5,47.3
SEN020,,81.0,25.2,1.2
SEN029,,59.0,28.4,33.4
SEN006,,,34.4,0.73
SEN034,,76.0,34.3,6.2
SEN047,,,19.88888888888889,13.3
SEN009,,31.0,24.72222222222222,1.0
SEN044,,94.0,33.77777777777778,38.9
SEN032,,67.0,,27.0
UNKNOWN,,53.0,15.0,44.3
SEN045,,44.0,36.9,1.19
SEN003,,35.0,34.3,1.88
SEN012,,52.0,,1.08
SEN015,,,30.6,21.1
SEN038,,45.0,16.5,
SEN039,,44.0,25.5,26.1
SEN019,,68.0,34.1,11.8
SEN013,,65.0,37.388888888888886,0.72
SEN026,,58.0,36.8,36.83
SEN009,,46.0,,0.3
UNKNOWN,,92.0,30.27777777777778,35.306
SEN002,,79.0,40.0,-16.8
SEN008,,91.0,24.88888888888889,-13.7
SEN017,,65.0,30.2,35.05199999999999
UNKNOWN,,47.0,37.0,47.9
SEN015,,58.0,34.4,16.002
SEN037,,41.0,39.5,1.41
SEN019,,33.0,21.9,0.33
SEN047,,49.0,28.72222222222222,6.35
SEN045,,,16.0,10.8
SEN021,,57.0,15.11111111111111,28.6
SEN001,,38.0,28.2,
SEN041,,56.0,30.2,29.2
SEN019,,60.0,30.77777777777778,22.8
SEN010,,59.0,35.77777777777778,16.9
SEN012,,69.0,,-5.6
SEN032,,80.0,37.2,14.731999999999998
SEN039,,,23.77777777777778,9.4
SEN015,,95.0,32.5,0.56
SEN041,,30.0,17.4,-36.9
SEN019,,49.0,30.1,43.7
SEN045,,57.0,28.277777777777782,18.6
SEN050,,74.0,,41.8
SEN025,,95.0,37.5,31.7
SEN030,,86.0,20.888888888888886,33.2
SEN050,,,29.9,41.4
SEN038,,88.0,36.8,47.4
SEN016,,57.0,,6.6
SEN032,,64.0,38.611111111111114,1.5
SEN008,,,,17.2
SEN025,,30.0,34.2,41.2
SEN002,,92.0,,-11.4
SEN027,,,18.6,32.6
SEN006,,45.0,38.77777777777778,0.96
SEN026,,72.0,33.888888888888886,45.4
SEN021,,48.0,29.27777777777778,20.9
SEN029,,40.0,22.277777777777775,47.7
SEN020,,,35.888888888888886,36.5
SEN040,,95.0,28.61111111111111,10.1
SEN029,,39.0,39.9,44.449999999999996
SEN008,,83.0,35.0,49.2
SEN025,,33.0,39.72222222222222,39.3
UNKNOWN,,44.0,38.6,49.6
SEN007,,94.0,,4.0
SEN023,,50.0,37.388888888888886,9.0
SEN011,,85.0,23.22222222222222,13.3
SEN027,,87.0,31.3,19.3
SEN008,,34.0,36.4,46.1
SEN006,,64.0,18.8,35.0
SEN032,,56.0,,-0.4
SEN016,,90.0,20.1,46.3
SEN001,,70.0,33.888888888888886,34.798
SEN010,,33.0,,31.0
SEN022,,83.0,23.77777777777778,0.49
SEN014,,90.0,21.611111111111114,28.0
SEN036,,34.0,23.2,43.18
SEN041,,60.0,38.3,
SEN019,,55.0,25.5,20.7
SEN016,,63.0,37.0,17.018
SEN048,,51.0,26.38888888888889,15.1
SEN039,,86.0,26.1,11.8
SEN044,,50.0,19.6,
SEN026,,72.0,19.27777777777778,19.304
SEN050,,73.0,26.77777777777778,0.39
SEN020,,43.0,15.11111111111111,36.57599999999999
SEN050,,34.0,25.1,35.559999999999995
SEN009,,92.0,33.5,2.0
SEN048,,59.0,36.2,26.2
SEN042,,50.0,36.27777777777778,-14.4
SEN020,,48.0,20.0,21.843999999999998
SEN024,,50.0,31.4,22.9
SEN022,,73.0,27.77777777777778,30.225999999999996
SEN019,,53.0,16.0,-32.7
SEN008,,65.0,36.388888888888886,27.94
SEN009,,,22.7,-38.1
SEN048,,75.0,26.8,29.5
SEN008,,,20.0,
SEN032,,,17.61111111111111,12.0
SEN040,,47.0,,36.7
SEN021,,49.0,36.0,49.0
SEN006,,65.0,35.22222222222222,15.5
SEN036,,80.0,27.61111111111111,5.3
SEN031,,61.0,21.3,22.6
SEN023,,91.0,26.611111111111114,
SEN019,,40.0,26.77777777777778,48.5
SEN021,,,36.77777777777778,17.3
SEN040,,,32.5,8.6
SEN035,,83.0,28.000000000000004,8.1
SEN037,,46.0,15.1,19.6
SEN008,,50.0,39.888888888888886,-19.3
SEN045,,31.0,17.3,25.8
SEN014,,88.0,,4.7
SEN008,,34.0,23.22222222222222,32.2
SEN019,,85.0,23.61111111111111,13.9
SEN031,,35.0,39.72222222222222,
UNKNOWN,,66.0,39.0,36.57599999999999
SEN019,,,17.77777777777778,25.907999999999998
SEN046,,91.0,,13.7
SEN011,,39.0,31.11111111111111,40.6
SEN018,,72.0,17.22222222222222,1.68
SEN029,,78.0,26.9,43.942
SEN034,,76.0,20.7,39.4
SEN020,,,35.77777777777778,16.1
SEN007,,67.0,,22.352
SEN044,,94.0,15.7,23.1
SEN047,,50.0,16.38888888888889,37.5
SEN025,,34.0,39.27777777777778,37.2
SEN023,,67.0,,18.1
SEN030,,44.0,38.27777777777778,3.8
SEN037,,64.0,,6.5
SEN010,,43.0,35.72222222222222,
SEN002,2026-03-16 05:30:00,77.0,28.72222222222222,16.7
SEN016,,47.0,33.9,29.8
UNKNOWN,,76.0,28.88888888888889,0.35
SEN012,,53.0,20.38888888888889,21.7
SEN044,,72.0,33.888888888888886,18.1
SEN048,,93.0,25.2,39.1
SEN007,,51.0,,25.8
SEN029,,49.0,29.4,40.894
SEN005,,71.0,33.72222222222222,28.7
SEN020,,50.0,38.0,0.71
SEN002,,47.0,15.777777777777779,17.272000000000002
SEN048,,68.0,19.6,23.4
SEN047,,,,0.4
SEN023,,37.0,19.111111111111114,1.79
SEN020,,58.0,15.88888888888889,5.842
UNKNOWN,,37.0,16.22222222222222,20.7
SEN022,,52.0,35.0,0.63
SEN038,,54.0,31.2,3.2
SEN048,,77.0,28.72222222222222,28.2
SEN043,,93.0,,49.5
SEN035,,95.0,35.6,45.6
SEN009,,36.0,36.2,-1.6
SEN046,,93.0,18.72222222222222,48.7
SEN031,,32.0,15.277777777777779,43.0
SEN028,,76.0,,6.858
SEN031,,73.0,26.27777777777778,16.7
SEN026,,89.0,23.7,-1.6
SEN015,,91.0,25.9,1.68
SEN029,,47.0,,-5.1
SEN019,,69.0,18.7,
SEN034,,37.0,20.8,46.6
SEN050,,65.0,22.2,18.8
SEN028,,45.0,39.2,8.382
SEN028,,92.0,16.7,46.4
SEN043,,47.0,31.0,17.9
UNKNOWN,,39.0,34.611111111111114,0.76
SEN020,,35.0,28.000000000000004,13.6
SEN036,,83.0,17.5,1.65
SEN033,,,34.0,20.32
SEN016,,34.0,29.72222222222222,30.5
SEN010,,,32.72222222222222,5.1
SEN014,,34.0,33.9,1.18
SEN049,,83.0,23.277777777777782,1.26
SEN034,,,21.6,42.6
SEN010,,47.0,32.72222222222222,44.7
SEN008,,69.0,38.388888888888886,0.33
SEN046,,52.0,31.61111111111111,0.53
SEN003,,72.0,36.0,0.23
SEN017,,58.0,18.277777777777782,31.241999999999997
SEN048,,60.0,,-22.1
SEN015,,89.0,30.5,5.588
SEN050,,35.0,,28.3
SEN019,,36.0,37.388888888888886,1.06
SEN045,,36.0,37.611111111111114,22.2
SEN046,,94.0,25.5,22.9
SEN029,,,22.61111111111111,1.83
SEN021,,,38.888888888888886,17.525999999999996
SEN018,,84.0,23.000000000000004,5.1
SEN037,,73.0,22.61111111111111,38.0
SEN035,,57.0,39.27777777777778,1.3
UNKNOWN,,35.0,28.3,26.2
SEN002,,68.0,21.4,
SEN016,,35.0,24.1,28.5
SEN041,,41.0,22.722222222222225,-43.2
SEN023,,77.0,17.9,1.49
SEN031,,38.0,,-9.9
SEN013,,70.0,34.611111111111114,48.767999999999994
SEN029,,33.0,21.5,40.9
SEN017,2026-05-20 05:30:00,31.0,33.8,45.6
SEN003,,94.0,20.0,2.1
SEN046,,69.0,39.888888888888886,46.9
SEN007,,93.0,26.77777777777778,27.9
SEN050,,69.0,18.1,20.6
SEN041,,31.0,28.277777777777782,1.9
SEN023,,60.0,35.9,18.0
SEN012,,51.0,,10.3
SEN018,,82.0,27.8,33.528
SEN002,,60.0,36.0,42.925999999999995
SEN007,,48.0,16.0,39.1
SEN049,,80.0,27.77777777777778,32.7
SEN031,,40.0,26.8,-15.7
SEN046,,76.0,30.38888888888889,-3.2
SEN002,,,30.9,15.1
SEN016,,90.0,29.88888888888889,-40.3
SEN024,,32.0,34.27777777777778,14.6
SEN001,,,34.2,4.0
SEN016,,52.0,37.27777777777778,43.9
SEN047,,92.0,27.2,49.784
SEN011,,,26.8,46.4
SEN017,,68.0,37.77777777777778,26.2
SEN005,,74.0,15.7,37.2
SEN030,,72.0,19.7,8.4
SEN036,,48.0,29.61111111111111,10.413999999999998
SEN035,,70.0,34.388888888888886,39.7
SEN042,,65.0,36.72222222222222,9.5
SEN032,,38.0,30.0,36.8
SEN024,,90.0,35.9,47.2
UNKNOWN,,34.0,31.1,27.5
SEN011,,70.0,39.111111111111114,
SEN037,,84.0,29.9,1.89
SEN042,,39.0,20.5,25.6
SEN002,,87.0,33.111111111111114,1.9
SEN024,,91.0,31.7,48.7
UNKNOWN,,54.0,28.000000000000004,9.9
