arrival_id,date,mandi_id,crop_name,variety,farmer_count,arrival_quantity_qtl
ARR0011833,2026-08-06,MANDI-034,Mustard,Local,,330.86
ARR0005654,2026-02-21,MANDI-017,Wheat,,,38.59
ARR0023895,2026-01-15,MANDI-057,Maize,Local,14.0,421.22
ARR0015493,2026-03-28,MANDI-028,Mustard,,145.0,78.01
ARR0024282,2026-03-13,MANDI-015,Mustard,Hybrid,100.0,314.65
ARR0009721,2026-04-22,MANDI-021,Cotton,Hybrid,,189.73
ARR0010629,2026-04-01,MANDI-054,Mustard,HD-2967,59.0,174.98
ARR0013298,2026-06-14,MANDI-049,Rice,Local,6.0,162.34
ARR0000284,2026-06-22,MANDI-016,Wheat,Pusa-1121,,278.17
ARR0004654,2026-01-07,MANDI-028,Rice,Local,114.0,72.06
ARR0006036,2026-04-30,MANDI-007,Maize,Pusa-1121,140.0,284.89
ARR0013682,2026-04-26,MANDI-033,Rice,HD-2967,84.0,329.87
ARR0011616,2026-06-22,MANDI-020,Sugarcane,PBW-343,,403.47
ARR0001511,2026-03-21,MANDI-015,Sugarcane,Local,145.0,327.86
ARR0010924,2026-03-30,MANDI-042,Maize,Hybrid,118.0,306.29
ARR0004580,2026-03-03,MANDI-052,Rice,Hybrid,39.0,43.45
ARR0017060,2026-06-12,MANDI-057,Wheat,PBW-343,,200.62
ARR0021804,2026-08-06,MANDI-008,Sugarcane,PBW-343,141.0,461.33
ARR0008981,2026-02-02,MANDI-009,Sugarcane,HD-2967,114.0,329.51
ARR0001423,2026-08-12,MANDI-038,Sugarcane,Local,65.0,114.91
ARR0019434,2026-07-25,MANDI-039,Maize,,145.0,114.66
ARR0023481,2026-01-24,MANDI-025,Wheat,Premium,84.0,325.0
,2026-02-12,MANDI-014,Cotton,,63.0,425.69000000000005
ARR0011243,2026-05-21,MANDI-039,Rice,Local,28.0,48.0
ARR0019074,2026-01-15,MANDI-011,Maize,Local,27.0,356.9
ARR0006528,2026-03-11,MANDI-018,Rice,PBW-343,32.0,288.86
ARR0015957,2026-04-17,MANDI-022,Wheat,,96.0,343.8
ARR0010698,2026-02-09,MANDI-029,Mustard,Hybrid,30.0,444.42
ARR0022312,2026-03-16,MANDI-045,Rice,Pusa-1121,80.0,310.43
ARR0022980,2026-08-11,MANDI-048,Sugarcane,HD-2967,137.0,265.05
ARR0002360,2026-08-07,MANDI-032,Rice,HD-2967,66.0,365.7
ARR0002158,2026-04-24,MANDI-013,Maize,Local,,72.85
ARR0006441,2026-05-31,MANDI-045,Maize,Pusa-1121,93.0,67.75
ARR0023690,2026-04-26,MANDI-012,Sugarcane,HD-2967,,196.87
,2026-07-10,MANDI-036,Mustard,PBW-343,8.0,499.41
ARR0023480,2026-05-08,MANDI-035,Rice,Hybrid,86.0,416.66
ARR0006353,2026-07-03,MANDI-019,Mustard,Pusa-1121,25.0,417.55
ARR0014875,2026-02-03,MANDI-012,Wheat,Premium,129.0,146.05
ARR0023428,2026-08-15,MANDI-002,Rice,Premium,57.0,46.72
ARR0005054,2026-10-08,MANDI-017,Sugarcane,Hybrid,90.0,398.4
ARR0003411,2026-06-22,MANDI-051,Rice,PBW-343,67.0,272.51
ARR0023999,2026-07-15,MANDI-040,Wheat,PBW-343,,463.68
ARR0004472,2026-03-22,MANDI-004,Wheat,,,332.55
ARR0001348,2026-05-04,MANDI-036,Cotton,Pusa-1121,5.0,173.59000000000003
ARR0020572,2026-06-27,MANDI-056,Wheat,,34.0,23.0
ARR0021537,2026-02-03,MANDI-003,Maize,PBW-343,67.0,488.44
ARR0008138,2026-08-27,MANDI-033,Wheat,,17.0,114.36
ARR0002141,2026-11-05,MANDI-022,Mustard,PBW-343,112.0,13.0
ARR0017898,2026-08-15,MANDI-043,Rice,,114.0,231.61
ARR0013746,2026-04-20,MANDI-028,Rice,HD-2967,42.0,493.5899999999999
ARR0004102,2026-07-05,MANDI-051,Maize,Premium,44.0,170.15
ARR0019081,2026-06-05,MANDI-003,Rice,,,296.14
ARR0010825,2026-03-24,MANDI-012,Cotton,HD-2967,138.0,28.11
,2026-03-18,MANDI-026,Wheat,HD-2967,,254.08
ARR0021816,2026-01-06,MANDI-037,Rice,Premium,34.0,430.92
ARR0005712,2026-12-08,MANDI-024,Rice,PBW-343,62.0,15.0
ARR0004192,2026-05-14,MANDI-009,Wheat,Pusa-1121,74.0,232.0
ARR0009713,2026-04-17,MANDI-005,Cotton,Pusa-1121,47.0,395.12
ARR0005529,2026-06-18,MANDI-016,Maize,Local,,416.11
ARR0015740,2026-03-19,MANDI-044,Rice,HD-2967,,18.0
ARR0001816,2026-01-28,MANDI-016,Cotton,Pusa-1121,64.0,362.65
ARR0009321,2026-09-08,MANDI-046,Rice,,,153.24
ARR0003211,2026-08-15,MANDI-029,Wheat,PBW-343,98.0,351.75
ARR0014236,2026-01-24,MANDI-035,Wheat,PBW-343,14.0,362.12
ARR0007307,2026-03-06,MANDI-056,Mustard,Hybrid,138.0,283.98
ARR0023057,2026-03-03,MANDI-043,Maize,Premium,136.0,4.8758
ARR0020032,2026-11-08,MANDI-005,Maize,Premium,,217.11
ARR0006934,2026-08-29,MANDI-036,Mustard,,150.0,333.57
ARR0014418,2026-02-01,MANDI-054,Sugarcane,Hybrid,107.0,424.52
ARR0013062,2026-07-19,MANDI-017,Rice,,69.0,20.0
ARR0015863,2026-04-16,MANDI-041,Sugarcane,Premium,103.0,326.93
ARR0003114,2026-01-02,MANDI-033,Maize,PBW-343,120.0,255.88
ARR0005043,2026-03-10,MANDI-034,Maize,Hybrid,,186.11
ARR0008655,2026-02-15,MANDI-025,Mustard,HD-2967,74.0,39.0
ARR0000867,2026-08-20,MANDI-025,Wheat,Premium,67.0,142.27
ARR0016335,2026-01-15,MANDI-010,Rice,HD-2967,58.0,460.81
ARR0012849,2026-01-14,MANDI-043,Sugarcane,Premium,98.0,181.37
ARR0015594,2026-04-16,MANDI-025,Cotton,HD-2967,90.0,461.91
ARR0013183,2026-03-15,MANDI-039,Maize,,104.0,261.5
ARR0001057,2026-06-27,MANDI-006,Wheat,,63.0,196.21
ARR0011504,2026-04-09,MANDI-019,Mustard,Pusa-1121,,266.88
ARR0003201,2026-08-28,MANDI-044,Cotton,Premium,54.0,95.84
ARR0013839,2026-01-31,MANDI-009,Mustard,PBW-343,19.0,18.0
ARR0002172,2026-02-03,MANDI-030,Wheat,Hybrid,55.0,284.14
ARR0005383,2026-01-13,MANDI-032,Maize,,45.0,319.04
ARR0023768,2026-01-19,MANDI-044,Wheat,Hybrid,130.0,48.0
ARR0014582,2026-07-27,MANDI-034,Cotton,Hybrid,104.0,188.23
ARR0006259,2026-06-17,MANDI-011,Wheat,Local,81.0,287.97
ARR0016600,2026-07-19,MANDI-008,Rice,Premium,118.0,336.68
ARR0006425,2026-04-05,MANDI-053,Cotton,,106.0,353.84000000000003
ARR0003456,2026-03-09,MANDI-013,Sugarcane,PBW-343,80.0,232.22000000000003
ARR0004227,2026-01-27,MANDI-046,Rice,Premium,34.0,45.0
ARR0011792,2026-05-16,MANDI-028,Sugarcane,Premium,44.0,490.62
ARR0006866,2026-02-22,MANDI-036,Wheat,,138.0,56.6
ARR0016452,2026-05-12,MANDI-056,Wheat,Premium,18.0,384.28000000000003
ARR0004344,2026-01-12,MANDI-003,Sugarcane,Pusa-1121,106.0,428.93
ARR0001191,2026-08-06,MANDI-036,Cotton,PBW-343,100.0,398.05999999999995
ARR0001806,2026-07-25,MANDI-040,Cotton,HD-2967,,266.07
ARR0021894,2026-05-15,MANDI-056,Maize,Local,,418.96000000000004
ARR0001890,2026-03-07,MANDI-036,Sugarcane,,87.0,34.0
ARR0009527,2026-02-02,MANDI-038,Cotton,Premium,81.0,46.51
ARR0005721,2026-02-13,MANDI-023,Wheat,Pusa-1121,,356.43
ARR0019726,2026-08-24,MANDI-004,Mustard,Pusa-1121,23.0,19.5
ARR0000424,2026-08-27,MANDI-046,Mustard,Pusa-1121,105.0,263.32
ARR0013677,2026-07-14,MANDI-055,Mustard,Premium,102.0,403.99
ARR0009150,2026-08-05,MANDI-034,Mustard,,63.0,15.13
ARR0003003,2026-02-12,MANDI-056,Mustard,Pusa-1121,11.0,438.29999999999995
ARR0000313,2026-07-24,MANDI-018,Rice,Hybrid,89.0,265.1
ARR0021707,2026-11-05,MANDI-019,Cotton,Local,84.0,238.93
ARR0013339,2026-05-27,MANDI-056,Cotton,Premium,51.0,160.83
ARR0012693,2026-02-07,MANDI-045,Cotton,Pusa-1121,87.0,37.63
ARR0003800,2026-09-09,MANDI-042,Cotton,Local,53.0,354.29
ARR0020804,2026-04-08,MANDI-012,Rice,Local,132.0,408.07000000000005
ARR0012805,2026-04-06,MANDI-042,Rice,,21.0,200.01
ARR0023925,2026-03-13,MANDI-018,Cotton,,5.0,474.29
ARR0004985,2026-04-08,MANDI-015,Wheat,PBW-343,124.0,3.3495
ARR0004246,2026-01-24,MANDI-006,Mustard,PBW-343,48.0,187.45000000000002
ARR0024036,2026-01-29,MANDI-007,Sugarcane,PBW-343,77.0,387.93
ARR0016287,2026-04-17,MANDI-042,Maize,PBW-343,81.0,393.7
ARR0004795,2026-05-11,MANDI-050,Sugarcane,,60.0,391.36
ARR0020002,2026-08-03,MANDI-053,Cotton,PBW-343,55.0,383.35
ARR0011052,2026-06-15,MANDI-053,Wheat,Hybrid,34.0,431.49
ARR0011193,2026-06-17,MANDI-046,Sugarcane,,84.0,43.0
ARR0008351,2026-01-14,MANDI-031,Rice,Hybrid,78.0,374.1
ARR0002596,2026-05-16,MANDI-048,Maize,Pusa-1121,125.0,287.02
ARR0023879,2026-02-07,MANDI-042,Mustard,HD-2967,15.0,251.07
ARR0020211,2026-06-07,MANDI-018,Maize,PBW-343,77.0,398.14
ARR0001969,2026-03-20,MANDI-042,Rice,Hybrid,115.0,70.92
ARR0021090,2026-07-05,MANDI-018,Cotton,Premium,40.0,252.8
ARR0015815,2026-02-03,MANDI-016,Wheat,Hybrid,25.0,78.83
ARR0005344,2026-02-16,MANDI-044,Cotton,Premium,30.0,56.59
ARR0023418,2026-07-07,MANDI-009,Wheat,Local,47.0,378.51
ARR0007469,2026-01-29,MANDI-001,Wheat,Local,14.0,332.27
ARR0006242,2026-08-10,MANDI-011,Mustard,Pusa-1121,126.0,287.71
ARR0024016,2026-04-29,MANDI-040,Cotton,Hybrid,72.0,323.97
ARR0014469,2026-06-05,MANDI-047,Rice,,67.0,303.77
ARR0021706,2026-03-18,MANDI-011,Rice,Premium,73.0,301.86
ARR0023740,2026-01-25,MANDI-037,Cotton,Premium,43.0,218.21
ARR0012470,2026-06-10,MANDI-042,Rice,Local,76.0,72.15
ARR0008609,2026-07-24,MANDI-007,Mustard,HD-2967,15.0,445.65
ARR0022828,2026-01-08,MANDI-053,Rice,PBW-343,128.0,262.79
ARR0011488,2026-05-03,MANDI-023,Mustard,HD-2967,,314.29
,2026-09-08,MANDI-055,Cotton,,127.0,189.29
ARR0000502,2026-07-02,MANDI-050,Sugarcane,Hybrid,,26.47
ARR0011779,2026-04-22,MANDI-018,Cotton,Hybrid,36.0,31.0
ARR0021991,2026-06-04,MANDI-040,Cotton,HD-2967,42.0,380.12
ARR0021329,2026-04-29,MANDI-025,Maize,Premium,85.0,49.0
ARR0014476,2026-03-06,MANDI-028,Sugarcane,Pusa-1121,145.0,125.29
ARR0004392,2026-05-01,MANDI-053,Mustard,HD-2967,34.0,459.39
ARR0004521,2026-04-10,MANDI-051,Rice,Local,6.0,58.91
ARR0005876,2026-08-22,MANDI-050,Sugarcane,Local,37.0,462.47
ARR0020364,2026-08-06,MANDI-005,Maize,PBW-343,,497.02
ARR0017308,2026-03-16,MANDI-044,Maize,Pusa-1121,,82.75
ARR0022072,2026-05-26,MANDI-040,Maize,HD-2967,141.0,33.53
ARR0006889,2026-05-06,MANDI-025,Maize,,26.0,30.0
ARR0020647,2026-04-07,MANDI-014,Maize,Local,54.0,120.17
ARR0022749,2026-10-01,MANDI-049,Cotton,Local,132.0,376.2
ARR0001744,2026-02-13,MANDI-029,Mustard,Local,55.0,126.19
ARR0010466,2026-08-06,MANDI-011,Rice,Pusa-1121,,358.48
ARR0011498,2026-01-22,MANDI-032,Cotton,HD-2967,,136.48
ARR0009677,2026-02-05,MANDI-018,Sugarcane,HD-2967,,333.02
ARR0002228,2026-02-21,MANDI-027,Rice,Local,45.0,4.0
ARR0014881,2026-07-13,MANDI-042,Wheat,HD-2967,,18.76
ARR0021462,2026-01-18,MANDI-032,Mustard,Hybrid,90.0,424.35
ARR0005573,2026-05-16,MANDI-007,Rice,Local,64.0,283.42
ARR0017368,2026-02-08,MANDI-050,Maize,,126.0,61.64
ARR0011767,2026-06-06,MANDI-036,Mustard,Hybrid,58.0,192.21
ARR0008293,2026-05-01,MANDI-018,Sugarcane,Pusa-1121,74.0,280.27
ARR0007899,2026-05-08,MANDI-037,Sugarcane,Premium,111.0,118.11
ARR0022092,2026-04-07,MANDI-002,Cotton,Pusa-1121,75.0,36.0
ARR0000324,2026-03-17,MANDI-049,Rice,Pusa-1121,79.0,338.78
ARR0020548,2026-03-25,MANDI-054,Rice,HD-2967,51.0,427.06000000000006
ARR0017996,2026-01-31,MANDI-057,Wheat,Pusa-1121,,35.0
ARR0003452,2026-02-14,MANDI-005,Wheat,,9.0,226.84
ARR0016817,2026-08-02,MANDI-039,Maize,Premium,88.0,83.81
ARR0009659,2026-04-22,MANDI-057,Wheat,Premium,82.0,78.6
ARR0006966,2026-01-25,MANDI-002,Mustard,PBW-343,80.0,48.86
ARR0017871,2026-12-06,MANDI-029,Mustard,Hybrid,,305.48
ARR0014765,2026-03-17,MANDI-051,Cotton,Hybrid,82.0,72.3
ARR0019139,2026-02-14,MANDI-037,Sugarcane,Premium,,156.32
ARR0013043,2026-04-15,MANDI-027,Sugarcane,Local,98.0,76.24
ARR0022494,2026-05-20,MANDI-039,Mustard,PBW-343,128.0,498.61
ARR0019400,2026-05-26,MANDI-010,Maize,Premium,77.0,37.0
ARR0020729,2026-02-17,MANDI-032,Wheat,PBW-343,,44.0
ARR0006516,2026-05-09,MANDI-029,Rice,Premium,,310.44
ARR0006683,2026-02-23,MANDI-001,Mustard,PBW-343,45.0,87.72999999999999
ARR0004547,2026-02-28,MANDI-028,Wheat,Pusa-1121,83.0,411.37
ARR0014691,2026-01-08,MANDI-055,Cotton,Pusa-1121,32.0,397.04
ARR0004690,2026-07-13,MANDI-042,Sugarcane,Premium,5.0,208.13
ARR0018870,2026-03-19,MANDI-045,Wheat,HD-2967,31.0,286.59
ARR0014138,2026-04-06,MANDI-007,Sugarcane,Premium,,400.89
ARR0015761,2026-02-09,MANDI-043,Rice,Local,41.0,91.2
ARR0013345,2026-05-04,MANDI-035,Rice,Pusa-1121,83.0,353.55
ARR0012472,2026-04-07,MANDI-004,Maize,PBW-343,107.0,226.66
ARR0010820,2026-08-30,MANDI-051,Sugarcane,Hybrid,19.0,453.88
ARR0002982,2026-04-21,MANDI-017,Wheat,HD-2967,78.0,148.43
ARR0000151,2026-03-26,MANDI-030,Wheat,Local,51.0,32.19
ARR0005664,2026-09-07,MANDI-001,Cotton,Pusa-1121,90.0,472.6600000000001
ARR0011287,2026-05-26,MANDI-054,Maize,PBW-343,111.0,397.48
ARR0020688,2026-04-02,MANDI-002,Cotton,,119.0,10.5
ARR0009200,2026-01-31,MANDI-012,Rice,HD-2967,119.0,396.92
ARR0023336,2026-02-14,MANDI-041,Mustard,Premium,126.0,67.76
ARR0003464,2026-02-06,MANDI-005,Wheat,Local,80.0,453.03
ARR0006341,2026-04-10,MANDI-001,Mustard,HD-2967,,2.7882
ARR0006880,2026-05-09,MANDI-012,Cotton,Premium,,160.5
ARR0012931,2026-01-21,MANDI-001,Mustard,HD-2967,90.0,164.84000000000003
ARR0001823,2026-06-07,MANDI-048,Mustard,HD-2967,23.0,39.99
ARR0002886,2026-05-06,MANDI-024,Maize,,68.0,276.74
ARR0005091,2026-04-27,MANDI-053,Sugarcane,Premium,,408.11
ARR0001484,2026-01-18,MANDI-026,Wheat,,112.0,44.49
ARR0001611,2026-07-06,MANDI-046,Cotton,HD-2967,127.0,9.0
ARR0004179,2026-08-12,MANDI-006,Rice,PBW-343,148.0,136.11
ARR0006803,2026-08-25,MANDI-050,Mustard,HD-2967,134.0,236.18
ARR0014426,2026-09-01,MANDI-009,Maize,HD-2967,145.0,194.83
ARR0012909,2026-05-18,MANDI-018,Cotton,Pusa-1121,45.0,50.24
ARR0019604,2026-04-28,MANDI-011,Cotton,Local,92.0,68.92
ARR0004606,2026-04-26,MANDI-041,Wheat,Pusa-1121,45.0,17.0
ARR0024171,2026-02-06,MANDI-048,Mustard,Pusa-1121,91.0,246.0
ARR0019453,2026-04-12,MANDI-043,Mustard,Premium,149.0,129.65
ARR0004885,2026-01-27,MANDI-002,Rice,Local,72.0,11.400000000000002
ARR0015253,2026-02-08,MANDI-009,Maize,PBW-343,38.0,19.0
ARR0019161,2026-01-24,MANDI-057,Maize,HD-2967,91.0,13.0
ARR0004686,2026-05-30,MANDI-050,Sugarcane,Pusa-1121,113.0,42.0
ARR0016786,2026-02-08,MANDI-041,Rice,HD-2967,95.0,274.95
ARR0000641,2026-04-17,MANDI-009,Mustard,Pusa-1121,126.0,491.68
ARR0014282,2026-07-03,MANDI-041,Mustard,Local,,464.88
ARR0021013,2026-04-19,MANDI-015,Rice,Hybrid,84.0,42.34
ARR0024449,2026-02-16,MANDI-026,Mustard,Pusa-1121,72.0,11.37
ARR0004845,2026-04-28,MANDI-007,Cotton,HD-2967,70.0,74.3
ARR0021413,2026-08-09,MANDI-003,Maize,HD-2967,129.0,213.19
ARR0020015,2026-05-05,MANDI-010,Maize,HD-2967,34.0,10.0
ARR0008337,2026-04-25,MANDI-021,Mustard,Local,,176.0
ARR0015277,2026-01-17,MANDI-023,Mustard,HD-2967,65.0,1.1507
ARR0004398,2026-07-30,MANDI-048,Sugarcane,Local,17.0,289.94
ARR0018215,2026-06-15,MANDI-002,Sugarcane,,39.0,79.53
ARR0021703,2026-07-27,MANDI-046,Mustard,Premium,118.0,65.04
ARR0002233,2026-06-08,MANDI-057,Wheat,Local,25.0,399.28
ARR0020340,2026-02-04,MANDI-010,Rice,Hybrid,28.0,304.03
ARR0024476,2026-06-06,MANDI-041,Sugarcane,,70.0,293.18
ARR0015569,2026-03-20,MANDI-041,Maize,HD-2967,66.0,67.32
ARR0022564,2026-03-05,MANDI-021,Cotton,Local,24.0,423.15
ARR0024081,2026-02-06,MANDI-001,Maize,Premium,114.0,176.58
ARR0003510,2026-01-04,MANDI-026,Maize,Pusa-1121,,328.51
ARR0000734,2026-03-07,MANDI-046,Wheat,Hybrid,108.0,184.24
ARR0015674,2026-04-22,MANDI-042,Sugarcane,Hybrid,46.0,342.47
ARR0022790,2026-03-16,MANDI-037,Mustard,Local,21.0,313.96
ARR0020348,2026-03-13,MANDI-024,Rice,Pusa-1121,93.0,274.55
ARR0004673,2026-05-12,MANDI-019,Maize,Pusa-1121,122.0,269.07
ARR0000513,2026-04-29,MANDI-038,Rice,Hybrid,121.0,450.16
ARR0020377,2026-01-25,MANDI-034,Wheat,Premium,63.0,365.49
ARR0011336,2026-01-23,MANDI-001,Mustard,,129.0,10.0
ARR0010581,2026-11-04,MANDI-005,Cotton,,,140.29
ARR0021812,2026-03-23,MANDI-031,Wheat,Pusa-1121,135.0,285.64
ARR0005099,2026-03-07,MANDI-057,Maize,,71.0,499.95
ARR0016868,2026-08-25,MANDI-006,Rice,Hybrid,119.0,439.78999999999996
ARR0019345,2026-05-03,MANDI-019,Sugarcane,,130.0,41.03
ARR0006548,2026-03-03,MANDI-019,Mustard,Local,123.0,313.28
ARR0004814,2026-03-11,MANDI-033,Maize,Local,29.0,149.7
ARR0017792,2026-04-23,MANDI-009,Rice,,135.0,410.38
ARR0004116,2026-02-23,MANDI-050,Maize,Local,77.0,121.3
ARR0006189,2026-03-31,MANDI-001,Sugarcane,Local,147.0,320.11
ARR0021648,2026-08-04,MANDI-053,Sugarcane,,40.0,444.22
ARR0013689,2026-04-23,MANDI-031,Wheat,,37.0,354.62
ARR0024281,2026-04-28,MANDI-046,Sugarcane,Pusa-1121,109.0,194.4
ARR0003419,2026-01-16,MANDI-040,Rice,Premium,135.0,396.37
ARR0013942,2026-08-29,MANDI-038,Rice,Hybrid,61.0,175.66
ARR0006879,2026-06-03,MANDI-031,Maize,Premium,26.0,341.15
ARR0016918,2026-03-09,MANDI-047,Mustard,Local,106.0,312.3
ARR0006046,2026-03-19,MANDI-042,Rice,Pusa-1121,103.0,295.71
ARR0016338,2026-01-14,MANDI-005,Mustard,HD-2967,94.0,157.17
ARR0006481,2026-05-16,MANDI-021,Maize,Local,95.0,83.16
ARR0005827,2026-03-04,MANDI-056,Cotton,,66.0,351.23
ARR0010910,2026-07-17,MANDI-020,Sugarcane,,9.0,130.32
ARR0004048,2026-02-06,MANDI-015,Cotton,,45.0,369.95
ARR0004773,2026-06-05,MANDI-029,Cotton,,143.0,97.08
ARR0006424,2026-09-03,MANDI-008,Wheat,HD-2967,71.0,119.74
ARR0003549,2026-07-17,MANDI-039,Sugarcane,Pusa-1121,114.0,25.0
ARR0010338,2026-05-25,MANDI-009,Cotton,,134.0,33.0
ARR0004376,2026-02-06,MANDI-012,Sugarcane,Local,5.0,292.09
ARR0024011,2026-06-09,MANDI-016,Cotton,HD-2967,46.0,100.74
ARR0010247,2026-12-03,MANDI-003,Maize,PBW-343,95.0,21.0
ARR0011995,2026-08-05,MANDI-006,Maize,Premium,34.0,37.0
,2026-06-27,MANDI-056,Rice,Hybrid,67.0,255.96
ARR0001247,2026-02-20,MANDI-010,Wheat,Pusa-1121,24.0,130.23
ARR0003001,2026-06-28,MANDI-042,Sugarcane,PBW-343,72.0,185.17
ARR0012984,2026-06-01,MANDI-039,Wheat,Pusa-1121,70.0,408.44
ARR0019141,2026-05-08,MANDI-018,Cotton,Hybrid,78.0,3.7777999999999996
ARR0006600,2026-02-25,MANDI-014,Rice,Hybrid,134.0,220.35
ARR0021269,2026-01-26,MANDI-045,Wheat,PBW-343,133.0,232.0
ARR0004406,2026-03-13,MANDI-039,Rice,Local,117.0,401.13
ARR0004306,2026-04-24,MANDI-051,Mustard,HD-2967,131.0,2.9464
ARR0016467,2026-07-04,MANDI-036,Maize,PBW-343,132.0,488.1
ARR0002347,2026-02-26,MANDI-013,Sugarcane,HD-2967,150.0,147.57
ARR0013974,2026-02-17,MANDI-017,Wheat,,117.0,492.43
ARR0016487,2026-05-16,MANDI-037,Mustard,Premium,116.0,22.450000000000003
ARR0020451,2026-07-04,MANDI-035,Rice,PBW-343,123.0,306.84
ARR0007192,2026-07-30,MANDI-041,Maize,,10.0,63.62
ARR0003504,2026-03-30,MANDI-029,Rice,Local,82.0,454.11
ARR0017221,2026-03-23,MANDI-052,Rice,Local,96.0,187.76
ARR0016237,2026-04-16,MANDI-012,Wheat,,,340.95
ARR0001941,2026-06-01,MANDI-016,Wheat,Hybrid,35.0,57.160000000000004
ARR0004406,2026-03-13,MANDI-039,Rice,Local,117.0,401.13
ARR0022512,2026-07-28,MANDI-011,Wheat,PBW-343,25.0,408.82
ARR0018732,2026-01-31,MANDI-047,Wheat,,138.0,299.47
ARR0018959,2026-12-04,MANDI-026,Wheat,Hybrid,58.0,176.09
ARR0012188,2026-03-20,MANDI-019,Mustard,Hybrid,150.0,111.52
ARR0015655,2026-09-07,MANDI-034,Mustard,Local,45.0,160.41
ARR0013025,2026-07-30,MANDI-012,Wheat,HD-2967,137.0,41.17
ARR0009443,2026-09-05,MANDI-036,Maize,Local,40.0,139.38
ARR0020270,2026-05-23,MANDI-028,Mustard,,113.0,424.77
ARR0000853,2026-07-22,MANDI-033,Rice,,26.0,293.16
ARR0020924,2026-02-02,MANDI-012,Wheat,HD-2967,8.0,446.71
ARR0019133,2026-03-06,MANDI-030,Sugarcane,Hybrid,124.0,153.73
ARR0021445,2026-02-16,MANDI-022,Mustard,Pusa-1121,50.0,442.61
ARR0006905,2026-02-06,MANDI-031,Rice,Premium,12.0,468.82
ARR0013685,2026-08-07,MANDI-002,Mustard,Local,150.0,360.53
ARR0010853,2026-06-14,MANDI-014,Wheat,Pusa-1121,30.0,231.64
ARR0008366,2026-11-04,MANDI-027,Maize,PBW-343,,487.07
ARR0008410,2026-04-19,MANDI-004,Sugarcane,Pusa-1121,86.0,203.4
ARR0019083,2026-03-06,MANDI-010,Cotton,PBW-343,131.0,177.92
ARR0009876,2026-01-31,MANDI-002,Sugarcane,HD-2967,81.0,87.52
ARR0019103,2026-03-31,MANDI-008,Wheat,Pusa-1121,115.0,328.04
ARR0015181,2026-01-19,MANDI-016,Rice,Premium,41.0,27.0
ARR0011203,2026-01-07,MANDI-013,Maize,Premium,100.0,393.67
ARR0007052,2026-01-15,MANDI-010,Rice,Pusa-1121,49.0,440.11
ARR0009540,2026-01-14,MANDI-054,Wheat,,24.0,97.08
ARR0007418,2026-06-26,MANDI-040,Wheat,Hybrid,,6.0
ARR0011404,2026-04-21,MANDI-047,Maize,HD-2967,12.0,491.19
ARR0007173,2026-03-21,MANDI-053,Sugarcane,Pusa-1121,,381.92
ARR0002648,2026-04-21,MANDI-001,Mustard,PBW-343,50.0,354.09
ARR0002565,2026-05-31,MANDI-030,Rice,PBW-343,92.0,82.82
ARR0023156,2026-02-27,MANDI-001,Rice,,67.0,227.41999999999996
ARR0007242,2026-11-01,MANDI-027,Sugarcane,Local,8.0,21.0
ARR0002593,2026-05-23,MANDI-051,Wheat,HD-2967,100.0,244.97
ARR0001902,2026-02-28,MANDI-033,Rice,,9.0,304.31
ARR0013039,2026-08-03,MANDI-054,Rice,Premium,118.0,321.24
ARR0022693,2026-07-30,MANDI-045,Rice,Local,47.0,293.51
ARR0013340,2026-01-22,MANDI-011,Wheat,PBW-343,,469.77
ARR0022044,2026-07-08,MANDI-008,Rice,PBW-343,137.0,462.88
ARR0023884,2026-04-18,MANDI-004,Cotton,Hybrid,112.0,178.39000000000001
ARR0000275,2026-06-13,MANDI-021,Maize,PBW-343,23.0,192.12
ARR0000168,2026-01-24,MANDI-002,Mustard,Local,,336.71
ARR0016644,2026-02-20,MANDI-010,Wheat,,87.0,37.0
ARR0022988,2026-03-01,MANDI-023,Rice,PBW-343,35.0,80.66
ARR0019253,2026-10-04,MANDI-003,Sugarcane,HD-2967,,104.68
ARR0001604,2026-03-30,MANDI-036,Sugarcane,,38.0,103.15
ARR0001960,2026-09-07,MANDI-033,Mustard,HD-2967,146.0,292.03
ARR0022702,2026-02-05,MANDI-021,Rice,Local,,3.3152999999999997
ARR0018320,2026-02-10,MANDI-040,Mustard,Local,101.0,165.0
ARR0004745,2026-07-14,MANDI-002,Maize,PBW-343,126.0,309.79
ARR0009301,2026-06-15,MANDI-030,Cotton,Premium,36.0,20.0
ARR0024662,2026-04-13,MANDI-035,Mustard,PBW-343,83.0,495.39
ARR0024716,2026-03-10,MANDI-020,Cotton,PBW-343,120.0,177.48
ARR0001123,2026-07-05,MANDI-034,Wheat,HD-2967,117.0,122.04
ARR0018121,2026-06-17,MANDI-021,Mustard,Premium,40.0,296.18
ARR0022849,2026-12-04,MANDI-048,Rice,PBW-343,120.0,115.48
ARR0011146,2026-08-19,MANDI-043,Mustard,Premium,105.0,46.71
ARR0002120,2026-01-23,MANDI-026,Rice,,87.0,332.83000000000004
ARR0013295,2026-07-18,MANDI-010,Mustard,Pusa-1121,105.0,23.0
ARR0011230,2026-08-03,MANDI-020,Maize,,63.0,119.94
ARR0003785,2026-07-21,MANDI-033,Wheat,,38.0,446.12
ARR0003223,2026-04-20,MANDI-009,Cotton,Hybrid,,379.09
ARR0005219,2026-04-17,MANDI-054,Maize,PBW-343,39.0,129.26
